"OPPORTUNITY_ZONE_FIPS","LOCALE_FIPS_CODE","ZONE_TYPE","PERCENT_BLACK_OR_AFRICAN_AMERICAN","PERCENT_AMERICAN_INDIAN_OR_ALASKA_NATIVE","PERCENT_ASIAN","PERCENT_NATIVE_HAWAIIAN_OR_PACIFIC","PERCENT_TWO_OR_MORE_RACES","PERCENT_WHITE","PERCENT_HISPANIC_OR_LATINO","PERCENT_OTHER_RACES","PERCENT_BELOW_10_YOA","PERCENT_10_TO_64_YOA","PERCENT_64_PLUS_YOA","TOTAL_THRESHOLD_CRITERIA_EXCEEDED","TOTAL_CATEGORIES_EXCEEDED","DISADVANTAGED_WITHOUT_CONSIDERING_NEIGHBORS","DISADVANTAGED_BASED_ON_NEIGHBORS_AND_RELAXED_LOW_INCOME_THRESHOLD_ONLY","DISADVANTAGED_DUE_TO_TRIBAL_OVERLAP","DISADVANTAGED","PERCENTAGE_DISADVANTAGED_BY_AREA","PERCENT_NEIGHBORS_DISADVANTAGED","TOTAL_POPULATION","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","LOW_INCOME","INCOME_ESTIMATED_ON_NEIGHBOR_INCOME","GTET_90_PERCENTILE_EXPECTED_AGRICULTURE_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_AGRICULTURAL_LOSS_RATE","EXPECTED_AGRICULTURAL_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_BUILDING_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_BUILDING_LOSS_RATE","EXPECTED_BUILDING_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_POPULATION_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_POPULATION_LOSS_RATE","EXPECTED_POPULATION_LOSS_RATE","PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS_AND_LOW_INCOME","PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS_AND_LOW_INCOME","GTET_90_PERCENTILE_ENERGY_BURDEN_AND_LOW_INCOME","PERCENTILE_ENERGY_BURDEN","ENERGY_BURDEN","GTET_90_PERCENTILE_PM25_EXPOSURE_AND_LOW_INCOME","PERCENTILE_AIRBORNE_PM25","AIRBORNE_PM25","GTET_90_PERCENTILE_DIESEL_PARTICULATE_MATTER_AND_LOW_INCOME","PERCENTILE_DIESEL_PARTICULATE_MATTER_EXPOSURE","DIESEL_PARTICULATE_MATTER_EXPOSURE","GTET_90_PERCENTILE_TRAFFIC_PROXIMITY_AND_LOW_INCOME","PERCENTILE_TRAFFIC_PROXIMITY_AND_VOLUME","TRAFFIC_PROXIMITY_AND_VOLUME","GTET_90_PERCENTILE_FOR_DOT_TRANSIT_BARRIERS_AND_LOW_INCOME","PERCENTILE_DOT_TRAVEL_BARRIERS_SCORE","GTET_90_PERCENTILE_HOUSING_BURDEN_AND_LOW_INCOME","PERCENTILE_HOUSING_BURDEN","PERCENT_HOUSING_BURDEN","GTET_90_PERCENTILE_FOR_LEAD_PAINT","MEDIAN_HOUSE_VALUE_BELOW_90_PERCENTILE_AND_LOW_INCOME","PERCENTILE_PRE_1960S_HOUSING","PERCENT_PRE_1960S_HOUSING","PERCENTILE_MEDIAN_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","MEDIAN_DOLLAR_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND_AND_LOW_INCOME","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENT_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","AREA_GTET_35_ACRES","HISTORIC_UNDERINVESTMENT_AND_LOW_INCOME","HISTORIC_UNDERINVESTMENT","PERCENTILE_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","PERCENT_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","GTET_90_PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_FACILITIES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_SITES","PROXIMITY_TO_HAZARDOUS_WASTE_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES","PROXIMITY_TO_SUPERFUND_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","FORMERLY_USED_DEFENSE_SITE_IN_TRACT","ABANDONED_MINE_IN_TRACT","ABANDONED_MINE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","ABANDONED_MINE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","GTET_90_PERCENTILE_WASTEWATER_DISCHARGE_AND_LOW_INCOME","PERCENTILE_WASTEWATER_DISCHARGE","WASTEWATER_DISCHARGE","GTET_90_PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS_AND_LOW_INCOME","PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS","LEAKY_UNDERGROUND_STORAGE_TANKS","GTET_90_PERCENTILE_ASTHMA_AND_LOW_INCOME","PERCENTILE_ASTHMA_GTET_18_YOA","PERCENT_ASTHMA_GTET_18_YOA","GTET_90_PERCENTILE_FOR_DIABETES_AND_LOW_INCOME","PERCENTILE_DIAGNOSED_DIABETES_GTET_18_YOA","DIAGNOSED_DIABETES_GTET_18_YOA","GTET_90_PERCENTILE_HEART_DISEASE_AND_LOW_INCOME","PERCENTILE_CORONARY_HEART_DISEASE_GTET_18_YOA","PERCENT_CORONARY_HEART_DISEASE_GTET_18_YOA","GTET_90_PERCENTILE_LOW_LIFE_EXPECTANCY_AND_LOW_INCOME","PERCENTILE_LOW_LIFE_EXPECTANCY","LIFE_EXPECTANCY_YEARS","GTET_THE_90_PERCENTILE_FOR_LOW_MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN_AND_LOW_HS_ATTAINMENT","PERCENTILE_LOW_MEDIAN_INCOME_AS_PERCENT_AREA_MEDIAN_INCOME","MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN","GTET_THE_90_PERCENTILE_HOUSEHOLDS_IN_LINGUISTIC_ISOLATION_AND_LOW_HS_ATTAINMENT","PERCENTILE_LINGUISTIC_ISOLATION","PERCENT_LINGUISTIC_ISOLATION","GTET_90_PERCENTILE_UNEMPLOYMENT_AND_LOW_HS","PERCENTILE_UNEMPLOYMENT","PERCENT_UNEMPLOYMENT","GTET_90_PERCENTILE_HOUSEHOLDS_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_ATTAINMENT","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_RESIDENTS_NOT_CURRENTLY_ENROLLED_IN_HIGHER_ED","UNEMPLOYMENT_PERCENT_ISLAND_AREAS_AND_STATES_AND_PR","PERCENTAGE_HOUSEHOLDS_BELOW_100_PERCENT_OF_FEDERAL_POVERTY_LINE_ISLAND_AREAS_AND_STATES_AND_PR","GTET_90_PERCENTILE_FOR_UNEMPLOYMENT_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_LOW_AREA_MEDIAN_HOUSEHOLD_INCOME_AND_LOW_HS_EDUCATION_ISLAND_AREAS","NUMBER_OF_TRIBAL_AREAS_ALASKA","NAMES_TRIBAL_AREAS","PERCENT_WITHIN_TRIBAL_AREAS"
"01045020700","020700","LOW_INCOME_COMMUNITY","0.62","0.0","0.03","0.0","0.03","0.3","0.0","0.0","0.12","0.69","0.18","6","4.0","True","False","","True","100","25.0","3176.0","0.97","0.68","True","False","False","82.0","0.8579","False","69.0","0.028","False","76.0","0.0004","40.0","6.0","False","False","33.0","0.0","False","False","True","97.0","7.0","False","40.0","8.22","False","20.0","0.12","False","40.0","189.24","False","65.0","True","90.0","43.0","False","57.0","31.0","7.0","76200.0","False","False","1861.0","23.0","True","False","","0.77","0.01","False","54.0","0.97","False","34.0","0.03","False","23.0","0.13","","","False","False","False","False","False","4.0","0.0","False","77.0","5.42","False","89.0","1170.0","True","96.0","1910.0","True","92.0","910.0","False","87.0","73.59","True","93.0","47.0","False","56.0","2.0","True","94.0","13.0","False","96.0","72.0","88.0","29.0","81.0","20.0","96.0","6.0","31.0","False","False","False","","","",""
"01047956500","956500","LOW_INCOME_COMMUNITY","0.96","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.13","0.7","0.15","10","5.0","True","False","","True","100","80.0","3083.0","0.99","0.8","True","False","False","48.0","0.0989","False","61.0","0.0213","False","82.0","0.0006","98.0","85.0","True","True","33.0","0.0","False","False","True","99.0","10.0","False","55.0","8.76","False","41.0","0.21","False","24.0","80.41","False","89.0","True","92.0","46.0","False","63.0","37.0","1.0","46000.0","False","False","3718.0","48.0","True","False","","0.86","0.02","False","3.0","0.02","False","14.0","0.01","False","87.0","1.73","","","False","False","False","False","False","81.0","0.06","False","76.0","5.14","True","98.0","1410.0","True","99.0","2630.0","True","98.0","1090.0","True","98.0","68.09","True","98.0","29.0","False","12.0","0.0","True","99.0","25.0","True","99.0","83.0","98.0","51.0","92.0","29.0","96.0","31.0","62.0","False","False","False","","","",""
"01049960900","960900","LOW_INCOME_COMMUNITY","0.06","0.0","0.0","0.0","0.05","0.73","0.13","0.06","0.11","0.75","0.13","1","1.0","True","False","","True","100","60.0","3913.0","0.87","0.49","True","False","False","76.0","0.5789","False","57.0","0.0182","False","85.0","0.0007","79.0","15.0","False","False","81.0","52.0","False","False","False","83.0","4.0","False","51.0","8.61","False","28.0","0.15","False","33.0","133.36","False","70.0","False","36.0","18.0","False","42.0","18.0","20.0","108000.0","False","False","924.0","12.0","True","False","","0.89","0.02","False","32.0","0.24","False","16.0","0.01","False","51.0","0.37","","True","True","False","False","True","False","53.0","0.0","False","37.0","0.95","False","80.0","1090.0","False","83.0","1420.0","False","89.0","869.0","False","85.0","74.09","False","73.0","73.0","False","30.0","0.0","False","21.0","2.0","False","86.0","55.0","82.0","24.0","89.0","26.0","93.0","3.0","25.0","False","False","False","","","",""
"01051031000","031000","LOW_INCOME_COMMUNITY","0.25","0.0","0.0","0.0","0.02","0.61","0.09","0.01","0.15","0.75","0.09","0","0.0","False","False","","False","0","0.0","7260.0","0.72","0.35","True","False","False","71.0","0.4332","False","54.0","0.0163","False","50.0","0.0002","45.0","6.0","False","False","81.0","48.0","False","False","False","46.0","2.0","False","70.0","9.25","False","53.0","0.26","False","37.0","164.42","False","63.0","False","71.0","30.0","False","17.0","3.0","36.0","152000.0","False","False","1336.0","17.0","True","False","","0.21","0.0","False","49.0","0.75","False","54.0","0.07","False","13.0","0.08","","","False","False","False","False","False","67.0","0.0","False","42.0","1.22","False","68.0","1030.0","False","68.0","1200.0","False","49.0","590.0","False","66.0","76.8","False","58.0","86.0","False","60.0","2.0","False","44.0","4.0","False","72.0","43.0","78.0","22.0","66.0","14.0","92.0","5.0","9.0","False","False","False","","","",""
"01051031300","031300","LOW_INCOME_COMMUNITY","0.29","0.01","0.03","0.0","0.02","0.57","0.06","0.02","0.13","0.73","0.12","0","0.0","False","False","","False","0","37.0","4642.0","0.61","0.28","False","False","False","74.0","0.5281","False","77.0","0.038","False","85.0","0.0007","91.0","29.0","True","False","77.0","25.0","False","False","False","59.0","3.0","False","70.0","9.26","False","56.0","0.27","False","37.0","166.94","False","41.0","False","66.0","28.0","False","23.0","6.0","23.0","116300.0","False","False","1596.0","20.0","True","False","","0.44","0.0","False","46.0","0.64","False","69.0","0.1","False","20.0","0.12","","","False","False","False","False","False","65.0","0.0","False","40.0","1.14","False","70.0","1040.0","False","79.0","1340.0","False","57.0","630.0","False","70.0","76.3","False","43.0","100.0","False","68.0","3.0","False","78.0","7.0","False","60.0","35.0","76.0","20.0","68.0","14.0","92.0","7.0","20.0","False","False","False","","","",""
"01053970400","970400","LOW_INCOME_COMMUNITY","0.36","0.18","0.0","0.0","0.01","0.42","0.01","0.0","0.08","0.8","0.1","1","1.0","True","False","False","True","100","87.0","5625.0","0.65","0.31","True","False","False","89.0","1.4662","False","80.0","0.0434","False","72.0","0.0004","65.0","10.0","False","False","80.0","41.0","False","False","False","83.0","4.0","False","46.0","8.45","False","16.0","0.1","False","7.0","11.54","False","38.0","False","29.0","17.0","False","32.0","11.0","27.0","127900.0","False","False","2557.0","32.0","True","False","","0.47","0.0","False","25.0","0.15","False","18.0","0.02","False","39.0","0.23","","","False","False","False","False","False","57.0","0.0","False","16.0","0.13","False","37.0","919.0","False","77.0","1310.0","False","57.0","630.0","False","81.0","74.9","False","60.0","84.0","False","12.0","0.0","True","96.0","16.0","False","56.0","33.0","64.0","15.0","92.0","29.0","97.0","3.0","18.0","False","False","False","","Poarch Creek","0.0",""
"01055001200","001200","LOW_INCOME_COMMUNITY","0.1","0.0","0.0","0.0","0.03","0.75","0.1","0.04","0.08","0.69","0.22","3","2.0","True","False","","True","100","87.0","2812.0","0.73","0.36","True","False","False","19.0","0.004","False","81.0","0.0461","True","90.0","0.0009","90.0","26.0","True","True","33.0","0.0","False","False","False","86.0","4.0","False","62.0","8.98","False","71.0","0.36","False","56.0","373.74","False","26.0","False","69.0","29.0","False","84.0","63.0","17.0","100400.0","False","False","4184.0","55.0","True","False","","0.21","0.0","False","43.0","0.53","False","24.0","0.02","True","91.0","2.18","","","False","False","False","False","False","51.0","0.0","False","65.0","3.31","False","46.0","950.0","False","69.0","1220.0","False","74.0","730.0","False","87.0","73.8","False","72.0","73.0","False","12.0","0.0","False","43.0","4.0","False","65.0","38.0","61.0","15.0","80.0","19.0","98.0","17.0","18.0","False","False","False","","","",""
"01057020300","020300","LOW_INCOME_COMMUNITY","0.23","0.0","0.0","0.0","0.03","0.72","0.04","0.0","0.1","0.71","0.17","5","3.0","True","False","","True","100","57.0","3903.0","0.91","0.55","True","False","False","77.0","0.6245","False","76.0","0.037","False","73.0","0.0004","81.0","16.0","False","False","73.0","5.0","False","False","True","95.0","6.0","False","54.0","8.7","False","9.0","0.08","False","","","True","93.0","False","67.0","28.0","False","49.0","24.0","8.0","79100.0","False","False","362.0","5.0","True","False","","0.8","0.01","False","38.0","0.38","False","15.0","0.01","False","2.0","0.03","","","False","False","False","False","False","25.0","0.0","False","25.0","0.38","False","86.0","1130.0","True","94.0","1750.0","True","96.0","1030.0","True","94.0","71.9","False","86.0","59.0","False","31.0","0.0","False","84.0","9.0","False","90.0","60.0","85.0","26.0","83.0","21.0","94.0","4.0","17.0","False","False","False","","","",""
"01059973700","973700","LOW_INCOME_COMMUNITY","0.0","0.0","0.0","0.0","0.0","0.96","0.02","0.02","0.15","0.69","0.15","2","2.0","True","False","","True","100","85.0","6600.0","0.75","0.37","True","False","False","55.0","0.1539","False","76.0","0.0378","True","95.0","0.0013","36.0","5.0","False","False","76.0","19.0","False","False","True","91.0","5.0","False","37.0","8.14","False","8.0","0.07","False","8.0","14.06","False","85.0","False","31.0","17.0","False","37.0","14.0","19.0","107400.0","False","False","656.0","9.0","True","False","","0.43","0.0","False","14.0","0.07","False","5.0","0.01","False","15.0","0.09","","","False","False","False","False","False","55.0","0.0","False","17.0","0.16","False","60.0","1000.0","False","75.0","1290.0","False","84.0","819.0","False","81.0","74.9","False","49.0","93.0","False","25.0","0.0","False","86.0","9.0","False","75.0","45.0","72.0","19.0","81.0","20.0","92.0","5.0","11.0","False","False","False","","","",""
"01061050300","050300","LOW_INCOME_COMMUNITY","0.14","0.0","0.0","0.0","0.02","0.79","0.04","0.0","0.16","0.64","0.19","4","3.0","True","False","","True","100","80.0","5617.0","0.8","0.41","True","False","False","89.0","1.5202","False","84.0","0.056","False","64.0","0.0003","74.0","13.0","False","False","77.0","27.0","False","False","False","87.0","5.0","False","34.0","8.01","False","11.0","0.08","False","","","True","92.0","False","37.0","19.0","False","50.0","24.0","17.0","101400.0","False","False","2470.0","31.0","True","False","","0.21","0.0","False","35.0","0.3","False","16.0","0.01","False","71.0","0.87","","","False","False","False","False","False","53.0","0.0","False","38.0","0.98","False","75.0","1060.0","True","90.0","1580.0","True","96.0","1019.0","False","87.0","73.8","False","56.0","88.0","False","12.0","0.0","False","49.0","4.0","True","77.0","46.0","91.0","34.0","86.0","24.0","94.0","3.0","16.0","False","False","False","","","",""
"01063060200","060200","LOW_INCOME_COMMUNITY","0.82","0.01","0.0","0.0","0.0","0.16","0.0","0.0","0.1","0.71","0.17","9","5.0","True","False","","True","100","87.0","2565.0","0.95","0.62","True","False","False","89.0","1.5048","False","83.0","0.0523","False","86.0","0.0007","91.0","28.0","True","True","69.0","0.0","False","False","True","99.0","11.0","False","59.0","8.87","False","18.0","0.11","False","9.0","14.88","True","99.0","False","66.0","28.0","False","28.0","9.0","9.0","80900.0","False","False","529.0","7.0","True","False","","0.89","0.02","False","10.0","0.05","False","5.0","0.0","False","10.0","0.07","","","False","False","False","False","False","55.0","0.0","False","9.0","0.03","True","95.0","1280.0","True","99.0","2460.0","True","97.0","1080.0","False","77.0","75.4","True","92.0","50.0","False","12.0","0.0","True","95.0","14.0","True","95.0","68.0","97.0","45.0","75.0","17.0","94.0","6.0","30.0","False","False","False","","","",""
"01065040400","040400","LOW_INCOME_COMMUNITY","0.72","0.0","0.0","0.0","0.0","0.26","0.0","0.0","0.12","0.67","0.2","8","4.0","True","False","","True","100","80.0","5116.0","0.92","0.56","True","False","False","70.0","0.4065","False","73.0","0.0328","False","79.0","0.0005","67.0","11.0","False","False","33.0","0.0","False","False","True","95.0","6.0","False","56.0","8.76","False","13.0","0.09","False","","","True","91.0","False","76.0","33.0","False","44.0","20.0","4.0","65600.0","False","False","1002.0","13.0","True","False","","0.21","0.0","False","51.0","0.83","False","3.0","0.0","False","4.0","0.04","","","False","False","False","False","False","33.0","0.0","False","35.0","0.85","True","91.0","1190.0","True","97.0","2030.0","True","93.0","930.0","True","93.0","72.2","True","91.0","52.0","False","12.0","0.0","True","97.0","18.0","False","90.0","61.0","88.0","29.0","70.0","15.0","95.0","11.0","32.0","False","False","False","","","",""
"01067030200","030200","LOW_INCOME_COMMUNITY","0.44","0.0","0.0","0.0","0.0","0.48","0.04","0.02","0.06","0.67","0.26","3","2.0","True","True","","True","100","100.0","2864.0","0.81","0.43","True","False","True","93.0","2.29","False","56.0","0.0178","False","80.0","0.0005","32.0","4.0","False","False","68.0","0.0","False","False","False","87.0","5.0","False","39.0","8.21","False","12.0","0.09","False","6.0","8.27","False","78.0","False","33.0","17.0","False","56.0","30.0","10.0","83000.0","False","False","1622.0","20.0","True","False","","0.73","0.01","False","5.0","0.02","False","30.0","0.03","False","47.0","0.31","False","","False","False","False","False","False","74.0","0.02","False","32.0","0.67","False","79.0","1080.0","True","95.0","1880.0","True","97.0","1060.0","False","87.0","73.59","False","68.0","78.0","False","29.0","0.0","False","55.0","5.0","False","76.0","46.0","82.0","24.0","86.0","24.0","96.0","9.0","16.0","False","False","False","","","",""
"01069041500","041500","LOW_INCOME_COMMUNITY","0.74","0.0","0.0","0.0","0.0","0.24","0.0","0.0","0.13","0.63","0.22","7","4.0","True","False","","True","100","85.0","3865.0","0.86","0.48","True","False","True","93.0","2.1254","False","76.0","0.0378","False","79.0","0.0005","42.0","6.0","False","False","33.0","0.0","False","False","False","85.0","4.0","False","39.0","8.21","False","29.0","0.15","False","41.0","202.67","False","87.0","False","80.0","35.0","False","52.0","26.0","20.0","110300.0","False","False","5002.0","66.0","True","False","","0.8","0.01","False","43.0","0.54","False","75.0","0.13","True","94.0","2.74","False","","False","False","False","False","False","36.0","0.0","False","67.0","3.6","True","93.0","1230.0","True","98.0","2210.0","True","94.0","960.0","True","90.0","73.0","False","79.0","67.0","False","12.0","0.0","True","94.0","14.0","False","86.0","55.0","87.0","28.0","84.0","22.0","93.0","9.0","34.0","False","False","False","","","",""
"01071950600","950600","LOW_INCOME_COMMUNITY","0.06","0.0","0.0","0.0","0.0","0.89","0.02","0.0","0.16","0.69","0.14","3","3.0","True","False","","True","100","83.0","6978.0","0.79","0.41","True","False","False","80.0","0.7564","False","76.0","0.0377","True","92.0","0.001","76.0","14.0","False","False","70.0","1.0","False","False","False","87.0","5.0","False","37.0","8.11","False","17.0","0.11","False","18.0","45.54","False","76.0","False","27.0","16.0","False","43.0","19.0","9.0","81400.0","False","False","2076.0","26.0","True","False","","0.91","0.03","False","29.0","0.19","False","16.0","0.01","False","21.0","0.12","","","False","False","False","False","False","15.0","0.0","False","40.0","1.11","False","73.0","1050.0","False","87.0","1510.0","True","90.0","880.0","False","84.0","74.3","False","58.0","86.0","False","12.0","0.0","False","25.0","3.0","False","73.0","43.0","72.0","19.0","70.0","15.0","97.0","5.0","20.0","False","False","False","","","",""
"01073000100","000100","LOW_INCOME_COMMUNITY","0.76","0.0","0.0","0.0","0.01","0.13","0.1","0.06","0.19","0.69","0.11","8","5.0","True","False","","True","100","85.0","3127.0","0.94","0.59","True","False","False","23.0","0.0073","True","97.0","0.2131","False","64.0","0.0003","79.0","15.0","False","False","70.0","0.0","False","False","True","97.0","7.0","False","80.0","9.76","False","76.0","0.39","False","82.0","1117.56","False","38.0","True","93.0","47.0","False","85.0","65.0","5.0","68200.0","False","False","2919.0","37.0","True","True","True","0.21","0.0","False","64.0","1.6","False","75.0","0.13","False","48.0","0.33","","","False","False","False","False","False","12.0","0.0","False","57.0","2.4","True","95.0","1290.0","True","97.0","1980.0","False","84.0","819.0","False","","","False","89.0","54.0","False","74.0","5.0","True","96.0","16.0","True","93.0","64.0","96.0","42.0","82.0","21.0","95.0","12.0","19.0","False","False","False","","","",""
"01073000300","000300","LOW_INCOME_COMMUNITY","0.78","0.0","0.0","0.0","0.01","0.09","0.11","0.06","0.17","0.69","0.13","11","6.0","True","False","","True","100","83.0","1819.0","0.98","0.71","True","False","False","","0.0","True","94.0","0.1182","False","64.0","0.0003","84.0","18.0","False","False","33.0","0.0","False","False","True","97.0","7.0","False","82.0","9.85","True","90.0","0.56","True","93.0","2481.96","False","31.0","False","85.0","39.0","False","57.0","30.0","1.0","47000.0","False","False","5431.0","72.0","True","True","True","0.81","0.01","False","83.0","4.06","False","87.0","0.22","False","71.0","0.88","False","","False","False","False","False","False","88.0","0.3","False","88.0","9.73","True","94.0","1240.0","True","98.0","2240.0","True","92.0","910.0","True","98.0","68.5","True","97.0","36.0","False","65.0","3.0","False","87.0","10.0","True","97.0","74.0","97.0","47.0","88.0","25.0","97.0","8.0","25.0","False","False","False","","","",""
"01073000400","000400","LOW_INCOME_COMMUNITY","0.83","0.0","0.01","0.0","0.01","0.14","0.0","0.0","0.11","0.77","0.1","11","6.0","True","True","","True","100","100.0","3347.0","0.9","0.53","True","False","False","22.0","0.0062","True","99.0","0.581","False","63.0","0.0002","52.0","8.0","False","False","71.0","2.0","False","False","True","97.0","7.0","False","81.0","9.83","False","88.0","0.52","False","67.0","558.83","False","21.0","False","79.0","34.0","False","88.0","70.0","2.0","55500.0","False","False","5492.0","73.0","True","True","True","0.84","0.02","False","79.0","3.33","True","94.0","0.44","True","93.0","2.66","True","","False","True","True","False","False","70.0","0.01","False","76.0","5.25","True","93.0","1220.0","True","96.0","1960.0","False","75.0","740.0","True","96.0","70.8","True","92.0","49.0","False","48.0","1.0","True","97.0","17.0","False","89.0","59.0","82.0","24.0","82.0","21.0","93.0","11.0","45.0","False","False","False","","","",""
"01073000500","000500","LOW_INCOME_COMMUNITY","0.97","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.22","0.61","0.15","12","7.0","True","False","","True","100","85.0","3022.0","0.97","0.66","True","False","False","10.0","0.0008","True","98.0","0.3135","False","64.0","0.0003","87.0","23.0","False","False","33.0","0.0","False","False","True","97.0","7.0","False","82.0","9.88","True","92.0","0.59","False","83.0","1142.74","False","86.0","False","65.0","27.0","False","83.0","63.0","1.0","45600.0","False","False","5430.0","72.0","True","True","True","0.21","0.0","False","85.0","4.54","True","91.0","0.3","False","77.0","1.11","False","","False","False","False","False","False","85.0","0.12","False","88.0","9.5","True","95.0","1290.0","True","99.0","2460.0","True","95.0","980.0","True","99.0","66.8","True","98.0","33.0","False","54.0","1.0","True","97.0","17.0","True","97.0","74.0","96.0","42.0","82.0","21.0","91.0","28.0","44.0","False","False","False","","","",""
"01073000700","000700","LOW_INCOME_COMMUNITY","0.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.62","0.16","14","7.0","True","True","","True","100","100.0","2542.0","0.98","0.72","True","False","False","","0.0","True","99.0","0.7177","False","65.0","0.0003","93.0","35.0","True","True","33.0","0.0","False","False","True","99.0","9.0","False","82.0","9.89","True","92.0","0.59","False","13.0","26.91","False","84.0","True","94.0","48.0","False","84.0","64.0","0.0","40100.0","False","False","6435.0","84.0","True","True","True","0.21","0.0","False","82.0","3.71","True","99.0","2.17","False","84.0","1.51","","","False","False","False","False","False","75.0","0.02","False","71.0","4.25","True","98.0","1400.0","True","99.0","2540.0","True","97.0","1060.0","True","97.0","70.09","True","98.0","32.0","False","12.0","0.0","True","97.0","18.0","True","97.0","74.0","98.0","52.0","88.0","25.0","97.0","27.0","41.0","False","False","False","","","",""
"01073000800","000800","LOW_INCOME_COMMUNITY","0.96","0.0","0.0","0.0","0.0","0.03","0.01","0.0","0.03","0.71","0.24","14","8.0","True","False","","True","100","77.0","3217.0","0.95","0.61","True","False","False","7.0","0.0003","True","92.0","0.0997","False","63.0","0.0003","86.0","21.0","False","False","33.0","0.0","False","False","True","99.0","9.0","False","82.0","9.89","True","91.0","0.57","True","91.0","2118.65","False","35.0","True","94.0","48.0","False","83.0","62.0","3.0","58000.0","False","False","5461.0","73.0","True","True","True","0.79","0.01","False","77.0","2.89","True","93.0","0.39","False","87.0","1.73","","","False","False","False","False","True","96.0","5.94","False","74.0","4.71","True","94.0","1240.0","True","99.0","2720.0","True","98.0","1110.0","True","99.0","66.7","True","96.0","41.0","False","12.0","0.0","False","85.0","9.0","True","92.0","63.0","96.0","41.0","72.0","16.0","97.0","25.0","24.0","False","False","False","","","",""
